doc_id,date,region,chain_id,chain_name,customer_id,sku_id,product_group,qty,revenue_byn
S20260226-CH001-03017,2026-02-26,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,69,1203.28
S20260213-CH002-02742,2026-02-13,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,62,869.12
S20250129-CH004-00586,2025-01-29,Гомель,CH004,Гиппо,CUST_CH004,SKU_001,Колбасы,65,787.68
S20250211-CH002-00838,2025-02-11,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,77,989.71
S20250205-CH001-00711,2025-02-05,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,35,944.16
S20260215-CH003-02787,2026-02-15,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,56,773.72
S20250303-CH002-01251,2025-03-03,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,57,677.71
S20250312-CH002-01438,2025-03-12,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,24,557.66
S20250318-CH003-01554,2025-03-18,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,8,195.85
S20250210-CH003-00817,2025-02-10,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,45,419.6
S20260329-CH001-03650,2026-03-29,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,19,434.41
S20260127-CH003-02400,2026-01-27,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,5,123.1
S20250217-CH002-00958,2025-02-17,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,29,369.84
S20250115-CH003-00303,2025-01-15,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,60,575.47
S20260310-CH003-03250,2026-03-10,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,30,651.73
S20260330-CH001-03665,2026-03-30,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_012,Полуфабрикаты,39,287.65
S20250221-CH004-01064,2025-02-21,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,11,274.3
S20250213-CH001-00873,2025-02-13,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,42,487.03
S20260312-CH001-03287,2026-03-12,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,95,700.79
S20260311-CH003-03270,2026-03-11,Гродно,CH003,Корона,CUST_CH003,SKU_005,Сосиски,52,576.58
S20260220-CH003-02902,2026-02-20,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,54,861.57
S20250215-CH002-00924,2025-02-15,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,72,628.36
S20250103-CH003-00060,2025-01-03,Гродно,CH003,Корона,CUST_CH003,SKU_009,Деликатесы,43,1147.42
S20260224-CH002-02979,2026-02-24,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,29,710.68
S20260316-CH004-03380,2026-03-16,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,92,693.82
S20260107-CH002-01976,2026-01-07,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,69,1205.73
S20250102-CH001-00024,2025-01-02,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,48,572.42
S20260129-CH004-02446,2026-01-29,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,48,344.64
S20250204-CH001-00684,2025-02-04,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,27,679.07
S20260214-CH003-02769,2026-02-14,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,14,304.19
S20260319-CH002-03442,2026-03-19,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,49,365.07
S20260111-CH001-02057,2026-01-11,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,85,1206.7
S20250111-CH004-00229,2025-01-11,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,53,715.11
S20250124-CH004-00490,2025-01-24,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,32,427.07
S20260306-CH002-03164,2026-03-06,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,22,494.49
S20250211-CH001-00830,2025-02-11,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,13,297.41
S20260213-CH004-02752,2026-02-13,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,63,1079.15
S20250120-CH002-00386,2025-01-20,Брест,CH002,Санта,CUST_CH002,SKU_001,Колбасы,64,752.88
S20250101-CH004-00016,2025-01-01,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,46,636.77
S20260126-CH002-02372,2026-01-26,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,61,556.97
S20260322-CH002-03500,2026-03-22,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,60,790.89
S20250310-CH001-01389,2025-03-10,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,22,479.91
S20260225-CH003-03005,2026-02-25,Гродно,CH003,Корона,CUST_CH003,SKU_009,Деликатесы,48,1211.44
S20250319-CH004-01589,2025-03-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_010,Полуфабрикаты,31,243.65
S20260317-CH004-03405,2026-03-17,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,54,463.81
S20250327-CH001-01752,2025-03-27,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,50,601.08
S20250225-CH004-01151,2025-02-25,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,69,599.31
S20250305-CH002-01305,2025-03-05,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,61,573.5
S20250302-CH001-01232,2025-03-02,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,56,401.81
S20250328-CH003-01793,2025-03-28,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,50,716.05
S20250304-CH001-01270,2025-03-04,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_001,Колбасы,34,408.78
S20260329-CH001-03647,2026-03-29,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,51,591.05
S20250125-CH001-00498,2025-01-25,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,40,297.05
S20250118-CH003-00353,2025-01-18,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,6,134.8
S20250331-CH002-01839,2025-03-31,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,26,672.45
S20250101-CH001-00002,2025-01-01,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,64,1213.41
S20250114-CH004-00286,2025-01-14,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,55,756.95
S20250322-CH001-01647,2025-03-22,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,41,912.67
S20250208-CH004-00784,2025-02-08,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,28,684.13
S20260129-CH003-02435,2026-01-29,Гродно,CH003,Корона,CUST_CH003,SKU_003,Колбасы,63,1113.28
S20260312-CH001-03282,2026-03-12,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,58,792.84
S20250103-CH004-00069,2025-01-03,Гомель,CH004,Гиппо,CUST_CH004,SKU_010,Полуфабрикаты,44,348.03
S20250121-CH001-00404,2025-01-21,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,58,741.37
S20250209-CH004-00798,2025-02-09,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,21,263.35
S20260330-CH004-03681,2026-03-30,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,49,752.07
S20260224-CH004-02986,2026-02-24,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,45,1080.03
S20260109-CH002-02024,2026-01-09,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,71,1169.92
S20250109-CH002-00178,2025-01-09,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,27,625.26
S20250217-CH001-00954,2025-02-17,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,6,149.85
S20260115-CH002-02140,2026-01-15,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,60,698.79
S20250228-CH003-01201,2025-02-28,Гродно,CH003,Корона,CUST_CH003,SKU_003,Колбасы,44,796.9
S20260214-CH002-02766,2026-02-14,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,81,591.57
S20250327-CH001-01757,2025-03-27,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,46,1036.47
S20250319-CH002-01578,2025-03-19,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,11,269.67
S20260120-CH001-02242,2026-01-20,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,48,391.44
S20260217-CH001-02820,2026-02-17,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,56,1016.17
S20250315-CH003-01508,2025-03-15,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,17,387.59
S20250315-CH001-01498,2025-03-15,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,37,556.51
S20260210-CH001-02659,2026-02-10,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_005,Сосиски,36,410.8
S20250127-CH002-00539,2025-01-27,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,33,243.79
S20250306-CH003-01331,2025-03-06,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,34,494.02
S20260318-CH003-03418,2026-03-18,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,67,770.89
S20250314-CH003-01489,2025-03-14,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,66,480.34
S20260109-CH001-02019,2026-01-09,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,69,890.05
S20250326-CH004-01745,2025-03-26,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,38,466.38
S20260219-CH004-02886,2026-02-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,90,1029.05
S20260126-CH004-02381,2026-01-26,Гомель,CH004,Гиппо,CUST_CH004,SKU_001,Колбасы,41,503.52
S20260305-CH001-03143,2026-03-05,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_005,Сосиски,51,573.85
S20260301-CH002-03071,2026-03-01,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,53,396.86
S20260324-CH003-03555,2026-03-24,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,23,209.56
S20250217-CH001-00949,2025-02-17,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,51,646.24
S20250126-CH001-00511,2025-01-26,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,62,789.82
S20250310-CH002-01394,2025-03-10,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,15,315.03
S20250315-CH003-01509,2025-03-15,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,30,202.7
S20260126-CH002-02371,2026-01-26,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,69,561.58
S20260323-CH002-03519,2026-03-23,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,36,452.73
S20250306-CH003-01332,2025-03-06,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_005,Сосиски,57,633.74
S20250305-CH003-01310,2025-03-05,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,56,441.4
S20260223-CH004-02967,2026-02-23,Гомель,CH004,Гиппо,CUST_CH004,SKU_010,Полуфабрикаты,62,455.83
S20260306-CH003-03169,2026-03-06,Гродно,CH003,Корона,CUST_CH003,SKU_005,Сосиски,71,803.79
S20260127-CH002-02393,2026-01-27,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,73,1877.7
S20260202-CH004-02516,2026-02-02,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,41,770.4
S20260123-CH002-02327,2026-01-23,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,61,498.65
S20260205-CH003-02580,2026-02-05,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,58,501.35
S20250203-CH001-00664,2025-02-03,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,41,367.14
S20250129-CH001-00574,2025-01-29,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,39,425.89
S20260218-CH004-02862,2026-02-18,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,49,671.5
S20260303-CH004-03112,2026-03-03,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,59,943.23
S20260309-CH002-03227,2026-03-09,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,43,378.61
S20260322-CH003-03509,2026-03-22,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,60,436.55
S20260208-CH001-02622,2026-02-08,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,72,957.44
S20260117-CH002-02188,2026-01-17,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,45,1196.45
S20260201-CH002-02486,2026-02-01,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,54,1292.32
S20260110-CH001-02046,2026-01-10,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_009,Деликатесы,13,354.8
S20250114-CH003-00283,2025-01-14,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,44,1040.92
S20250113-CH002-00259,2025-01-13,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,62,479.03
S20250329-CH002-01812,2025-03-29,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,24,192.32
S20250328-CH003-01798,2025-03-28,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,66,549.19
S20260205-CH003-02576,2026-02-05,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,96,1210.77
S20250205-CH004-00726,2025-02-05,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,59,468.86
S20250321-CH003-01637,2025-03-21,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,61,562.86
S20250203-CH004-00678,2025-02-03,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,19,449.2
S20260130-CH003-02461,2026-01-30,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,87,703.44
S20250226-CH001-01153,2025-02-26,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,55,1585.65
S20250307-CH002-01347,2025-03-07,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,49,390.15
S20250103-CH003-00056,2025-01-03,Гродно,CH003,Корона,CUST_CH003,SKU_003,Колбасы,28,503.53
S20260213-CH002-02741,2026-02-13,Брест,CH002,Санта,CUST_CH002,SKU_OLD_005,Сосиски,91,1063.0
S20250311-CH002-01412,2025-03-11,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,49,535.79
S20260305-CH001-03144,2026-03-05,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,44,631.07
S20260119-CH001-02215,2026-01-19,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,32,692.1
S20260324-CH001-03542,2026-03-24,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,49,430.94
S20250308-CH001-01362,2025-03-08,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,36,302.94
S20250213-CH003-00889,2025-02-13,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,19,455.41
S20260223-CH004-02966,2026-02-23,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,15,379.13
S20250330-CH001-01820,2025-03-30,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,48,365.77
S20260107-CH001-01973,2026-01-07,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,24,594.42
S20250205-CH002-00715,2025-02-05,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,51,580.82
S20260316-CH001-03365,2026-03-16,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,44,350.6
S20250221-CH003-01057,2025-02-21,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,55,742.99
S20260122-CH001-02287,2026-01-22,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,73,1287.12
S20260331-CH004-03706,2026-03-31,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,77,1081.68
S20260118-CH004-02208,2026-01-18,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,63,836.45
S20250131-CH001-00618,2025-01-31,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,16,439.87
S20250107-CH001-00124,2025-01-07,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,48,609.73
S20260228-CH003-03064,2026-02-28,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,49,1134.52
S20250117-CH001-00335,2025-01-17,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,17,132.37
S20260215-CH003-02784,2026-02-15,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_001,Колбасы,78,958.66
S20250115-CH004-00305,2025-01-15,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,30,568.28
S20250218-CH003-00981,2025-02-18,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,54,436.32
S20260312-CH002-03290,2026-03-12,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,64,689.81
S20250305-CH001-01301,2025-03-05,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,25,229.88
S20250129-CH003-00582,2025-01-29,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,35,494.77
S20250320-CH004-01617,2025-03-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,36,288.06
S20250228-CH001-01195,2025-02-28,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,40,1077.68
S20250330-CH003-01825,2025-03-30,Гродно,CH003,Корона,CUST_CH003,SKU_005,Сосиски,59,668.26
S20260102-CH001-01880,2026-01-02,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,64,479.63
S20260107-CH003-01982,2026-01-07,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,61,939.62
S20260101-CH002-01862,2026-01-01,Брест,CH002,Санта,CUST_CH002,SKU_OLD_005,Сосиски,35,377.33
S20250307-CH003-01351,2025-03-07,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,30,747.49
S20250121-CH002-00410,2025-01-21,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,56,668.02
S20250203-CH004-00676,2025-02-03,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,11,226.74
S20250115-CH002-00298,2025-01-15,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,42,1072.51
S20250215-CH003-00926,2025-02-15,Гродно,CH003,Корона,CUST_CH003,SKU_009,Деликатесы,18,497.08
S20250102-CH001-00023,2025-01-02,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,34,596.58
S20260202-CH002-02507,2026-02-02,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,61,544.43
S20260130-CH001-02451,2026-01-30,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,24,509.19
S20250206-CH001-00729,2025-02-06,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,38,847.15
S20250305-CH003-01308,2025-03-05,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,33,742.98
